Message,gtrans_el,Spam
U 447801259231 have a secret admirer who is looking 2 make contact with U find out who they R reveal who thinks UR so special call on 09058094597,U 447801259231 έχετε έναν κρυφό θαυμαστή που ψάχνει 2 επικοινωνήστε με τον U μάθετε ποιος R αποκαλύπτει ποιος πιστεύει ότι UR τόσο ιδιαίτερο καλέστε στο 09058094597,advertisement
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to D VIOLET E TULIP F LILY txt D E or F to 84025 NOW 4 chance 2 WIN 100 Cash WKENT 150P16,EASTENDERS TV Quiz. Τι FLOWER κάνει η DOT συγκρίνει τον εαυτό της με D VIOLET E TULIP F LILY txt D E ή F με 84025 NOW 4 ευκαιρίες 2 WIN 100 μετρητά WKENT 150P16,advertisement
Text meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME AGE eg Sam 25. 18 msg recd thirtyeight pence,Στείλτε μήνυμα για να γνωρίσετε κάποιον σέξι σήμερα. Μπορείτε να βρείτε ένα ραντεβού ή ακόμα και να φλερτάρετε μέχρι το U. Εγγραφείτε στο 4 μόλις 10p. ΑΠΑΝΤΗΣΤΕ με ΟΝΟΜΑ ΗΛΙΚΙΑ π.χ. Samuel 25. 18 msg recd τριάντα οκτώ πένες,advertisement
Don't b floppy... b snappy happy Only gay chat service with photo upload call 08718730666 10p min . 2 stop our texts call 08712460324,Μην κάνετε δισκέτα... b snappy happy Μόνο γκέι υπηρεσία συνομιλίας με μεταφόρτωση φωτογραφιών καλέστε στο 08718730666 10p min . 2 σταματήστε τα κείμενά μας καλέστε στο 08712460324,advertisement
FREE entry into our 250 weekly comp just send the word WIN to 80086 NOW. 18 T C www.txttowin.co.uk,ΔΩΡΕΑΝ είσοδος στο 250 εβδομαδιαίο συγκρότημα απλώς στείλτε τη λέξη WIN στο 80086 ΤΩΡΑ. 18 T C www.txttowin.co.uk,advertisement
Bank of Granite issues Strong Buy EXPLOSIVE PICK FOR OUR MEMBERS UP OVER 300 Nasdaq Symbol CDGT That is a 5.00 per..,"Η Bank of Granite εκδίδει Ισχυρή Αγορά ΕΚΡΗΚΤΙΚΗ ΕΠΙΛΟΓΗ ΓΙΑ ΤΑ ΜΕΛΗ ΜΑΣ ΠΑΝΩ ΑΠΟ 300 Σύμβολο Nasdaq CDGT Αυτό είναι 5,00 ανά..",phising
More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A 1.50 minAPN LS278BB,"Περισσότερα άτομα επισκέπτονται την περιοχή σας τώρα. Καλέστε στο 09090204448 και συμμετάσχετε ομοϊδεάτες. Γιατί να μην κανονίσετε 1 μόνοι σας. Υπάρχει 1 σήμερα το απόγευμα. Ένα 1,50 minAPN LS278BB",advertisement
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now Send HMV to 86688 More info www.100percent real.com,HMV BONUS SPECIAL 500 λίρες γνήσια κουπόνια HMV που κερδίζονται. Απλώς απαντήστε σε 4 εύκολες ερωτήσεις. Παίξτε τώρα Στείλτε HMV στο 86688 Περισσότερες πληροφορίες www.100percent real.com,advertisement
"FREE NOKIA Or Motorola with upto 12mths 1 2price linerental, 500 FREE x net mins 100txt mth FREE B'tooth . Call Mobileupd8 on 08001950382 or call 2optout D3WV","ΔΩΡΕΑΝ NOKIA ή Motorola με έως και 12 μήνες 1 2τιμή γραμμική ενοικίαση, 500 ΔΩΡΕΑΝ x καθαρά λεπτά 100 txt mth ΔΩΡΕΑΝ B'tooth . Καλέστε το Mobileupd8 στο 08001950382 ή καλέστε το 2optout D3WV",advertisement
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a 1500 Bonus Prize, call 09066364589","Ως πολύτιμος πελάτης, είμαι στην ευχάριστη θέση να σας ενημερώσω ότι μετά από πρόσφατη αναθεώρηση του αριθμού Mob σας, βραβεύεστε με ένα βραβείο μπόνους 1500, καλέστε στο 09066364589",phising
Santa calling Would your little ones like a call from Santa Xmas Eve Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T C www.santacalling.com,"Ο Άγιος Βασίλης καλεί Θα ήθελαν τα μικρά σας μια κλήση από την Παραμονή των Χριστουγέννων Καλέστε στο 09077818151 για να κλείσετε χρόνο. Κλήσεις 1,50 σελ./λεπτό τελευταία 3 λεπτά 30 δευτερόλεπτα T C www.santacalling.com",advertisement
Dear U've been invited to XCHAT. This is our final attempt to contact u Txt CHAT to 86688,"Αγαπητέ, έχετε προσκληθεί στο XCHAT. Αυτή είναι η τελευταία μας προσπάθεια να επικοινωνήσουμε μαζί σας Txt CHAT στο 86688",advertisement
Check Out Choose Your Babe Videos sms.shsex.netUN fgkslpoPW fgkslpo,Check Out Επιλέξτε τα βίντεο του μωρού σας sms.shsex.netUN fgkslpoPW fgkslpo,advertisement
"This is the 2nd attempt to contract U, you have won this weeks top prize of either 1000 cash or 200 prize. Just call 09066361921","Αυτή είναι η 2η προσπάθεια να συνάψετε σύμβαση με το U, έχετε κερδίσει το πρώτο βραβείο αυτής της εβδομάδας είτε 1000 μετρητά είτε 200 βραβεία. Απλώς καλέστε στο 09066361921",advertisement
5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys zed 08701417012 profit 2 charity.,5p 4 alfie Moon's Children in need τραγούδι στο ur mob. Πες στους m8s. Φιλανθρωπικό Txt Tone to 8007 for Nokias ή Poly charity for polys zed 08701417012 profit 2 φιλανθρωπικό.,phising
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week Go to Ringtones Pics on wap. To stop receiving these tips reply STOP.","Το Orange σας φέρνει ήχους κλήσης από τους ήρωες γραφημάτων όλων των εποχών, με μια δωρεάν επιτυχία κάθε εβδομάδα Μεταβείτε στο Ringtones Pics στο wap. Για να σταματήσετε να λαμβάνετε αυτές τις συμβουλές, απαντήστε STOP.",phising
For sale arsenal dartboard. Good condition but no doubles or trebles,Πωλείται arsenal dartboard. Καλή κατάσταση αλλά όχι διπλά ή τριπλά,advertisement
Email AlertFrom Jeri StewartSize 2KBSubject Low cost prescripiton drvgsTo listen to email call 123,Email AlertFrom Jeri StewartΜέγεθος 2KBS Θέμα Χαμηλό κόστος συνταγή drvgsΓια να ακούσετε email καλέστε στο 123,advertisement
You are a winner U have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810,Είστε νικητής. Έχετε επιλεγεί ειδικά 2 λαμβάνετε 1000 μετρητά ή 4 πτήσεις διακοπών συμπεριλαμβανομένων μιλήστε σε ζωντανό χειριστή 2 αξίωση 0871277810810,phising
RCT' THNQ Adrian for U text. Rgds Vatian,RCT' THNQ Adrian για κείμενο U. Rgds Vatian,advertisement
Hi. Customer Loyalty Offer The NEW Nokia6650 Mobile from ONLY 10 at TXTAUCTION Txt word START to No 81151 get yours Now 4T Ctxt TC 150p MTmsg,Γεια. Προσφορά Πιστότητας Πελατών Το ΝΕΟ Nokia6650 Mobile από ΜΟΝΟ 10 στο TXTAUCTION Txt word START έως No 81151 λάβετε το δικό σας τώρα 4T Ctxt TC 150p MTmsg,advertisement
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,Θέλετε 750 οποιαδήποτε στιγμή οποιοδήποτε δίκτυο mins 150 SMS και ένα ΝΕΟ τηλέφωνο VIDEO μόνο για πέντε λίρες την εβδομάδα καλέστε στο 08002888812 ή απαντήστε για παράδοση αύριο,advertisement
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,Προσπαθήσαμε να επικοινωνήσουμε μαζί σας για την απάντησή σας στην προσφορά μας των 750 λεπτών 150 μηνυμάτων κειμένου και μιας νέας κλήσης βίντεο στο 08002988890 τώρα ή απαντήστε για δωρεάν παράδοση αύριο,advertisement
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login unsubscribe with STOP. no extra charge. help 08700469649. PO BOX420. IP4 5WE","ΥΠΗΡΕΣΙΕΣ SMS. για τις συνολικές πιστώσεις κειμένου σας, παρακαλούμε να καταργήσετε την εγγραφή σας στο www.comuk.net με STOP. χωρίς επιπλέον χρέωση. βοήθεια 08700469649. Τ.Θ.420. IP4 5WE",advertisement
"complimentary 4 STAR Ibiza Holiday or 10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out Box434SK38WP150PPM18",Το δωρεάν 4 STAR Ibiza Holiday ή 10.000 μετρητά χρειάζεται την ΕΠΕΙΓΟΥΣΑ συλλογή σας. 09066364349 ΤΩΡΑ από σταθερό τηλέφωνο για να μην χάσετε Box434SK38WP150PPM18,phising
"Your free ringtone is waiting to be collected. Simply text the password MIX to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16","Ο δωρεάν ήχος κλήσης σας περιμένει να συλλεχθεί. Απλώς στείλτε τον κωδικό πρόσβασης MIX στο 85069 για επαλήθευση. Πάρτε τον Usher και την Britney. FML, PO Box 5249, MK17 92H. 450 Ppw 16",phising
sports fans get the latest sports news str 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216 norm 4txt 120p,οι φίλοι των σπορ λαμβάνουν τα τελευταία αθλητικά νέα str 2 ur mobile 1 εβδομάδα ΔΩΡΕΑΝ ΚΑΙ ΔΩΡΕΑΝ ΤΟΝΟΣ Txt SPORT ON στο 8007 www.getzed.co.uk 0870141701216 norm 4txt 120p,advertisement
"accordingly. I repeat, just text the word ok on your mobile phone and send","αναλόγως. Επαναλαμβάνω, απλώς στείλτε τη λέξη ok στο κινητό σας και στείλτε",advertisement
"09066362231 URGENT Your mobile No 07xxxxxxxxx won a 2,000 bonus caller prize on 02 06 03 this is the 2nd attempt to reach YOU call 09066362231 ASAP",09066362231 ΕΠΕΙΓΟΝ Το κινητό σας No 07xxxxxxxxx κέρδισε ένα βραβείο 2.000 μπόνους καλούντος στο 02 06 03 αυτή είναι η 2η προσπάθεια να επικοινωνήσω μαζί σας καλέστε στο 09066362231 ASAP,phising
Talk sexy Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,Μιλήστε σέξι Κάντε νέους φίλους ή ερωτευτείτε στην πιο διακριτική υπηρεσία γνωριμιών με κείμενο στον κόσμο. Απλώς στείλτε μήνυμα VIP στο 83110 και δείτε ποιον θα μπορούσατε να συναντήσετε.,advertisement
URGENT Your Mobile number has been awarded a UKP 2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,ΕΠΕΙΓΟΝ Ο αριθμός του κινητού σας έχει απονεμηθεί ΕΓΓΥΗΜΕΝΟ βραβείο UKP 2000. Καλέστε στο 09061790125 από σταθερό. Αξίωση 3030. Ισχύει μόνο 12 ώρες 150 ppm,phising
Ever thought about living a good life with a perfect partner Just txt back NAME and AGE to join the mobile community. 100p SMS,Σκεφτήκατε ποτέ να ζήσετε μια καλή ζωή με έναν τέλειο σύντροφο Απλώς στείλτε μήνυμα ηλεκτρονικού ταχυδρομείου πίσω NAME και AGE για να γίνετε μέλος της κοινότητας για κινητά. SMS 100p,advertisement
Todays Voda numbers ending with 7634 are selected to receive a 350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,"Οι σημερινοί αριθμοί Voda που τελειώνουν με 7634 επιλέγονται για να λάβουν ανταμοιβή 350. Εάν έχετε ένα ταίριασμα, καλέστε στο 08712300220 αναφέροντας τον κωδικό αξίωσης 7684 ισχύουν τυπικές τιμές.",phising
LORD OF THE RINGS RETURN OF THE KING in store NOW REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,LORD OF THE RINGS ΕΠΙΣΤΡΟΦΗ ΤΟΥ ΒΑΣΙΛΙΑ στο κατάστημα ΤΩΡΑ ΑΠΑΝΤΗΣΤΕ LOTR έως τις 2 Ιουνίου 4 Ευκαιρία 2 WIN LOTR CD soundtrack StdTxtRate. Απαντήστε STOP στο τέλος txts,advertisement
URGENT We are trying to contact you Last weekends draw shows u have won a 1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,ΕΠΕΙΓΟΝ Προσπαθούμε να επικοινωνήσουμε μαζί σας Η κλήρωση των τελευταίων Σαββατοκύριακων δείχνει ότι έχετε κερδίσει ένα έπαθλο 1000 ΕΓΓΥΗΜΕΝΟ Καλέστε 09064017295 Κωδικός αξίωσης K52 Ισχύει 12 ώρες 150 μ.μ.,phising
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or 250 cash every wk.TXT GREAT to 80878 Link 08715705022","Δωρεάν είσοδος στα gr8prizes wkly comp 4 μια ευκαιρία να κερδίσετε το πιο πρόσφατο Nokia 8800, PSP ή 250 μετρητά κάθε εβδομάδα. TXT GREAT to 80878 Link 08715705022",advertisement
